Date,Product,Category,Region,Channel,Units_Sold,Unit_Price,Stock_Remaining
2035-01-31,Laptop,Electronics,South,Online,17,546,15
2035-02-01,Laptop,Electronics,North,Store,37,96,477
2035-02-02,Laptop,Electronics,West,Store,13,459,423
2035-02-03,Laptop,Electronics,West,Store,27,1306,455
2035-02-04,Keyboard,Accessories,West,Store,20,1228,208
2035-02-05,Printer,Electronics,West,Store,33,1098,157
2035-02-06,Tablet,Electronics,North,Store,42,1351,336
2035-02-07,Keyboard,Accessories,South,Online,32,535,226
2035-02-08,Keyboard,Accessories,West,Online,8,1342,448
2035-02-09,Headphones,Accessories,North,Online,29,1273,240
2035-02-10,Headphones,Accessories,South,Online,40,1420,57
2035-02-11,Printer,Electronics,West,Online,19,1329,471
2035-02-12,Tablet,Electronics,South,Online,6,1181,303
2035-02-13,Headphones,Accessories,South,Online,44,634,304
2035-02-14,Printer,Electronics,North,Online,39,1050,344
2035-02-15,Printer,Electronics,South,Store,48,695,129
2035-02-16,Mouse,Accessories,North,Store,41,1462,216
2035-02-17,Tablet,Electronics,West,Store,21,439,13
2035-02-18,Headphones,Accessories,South,Store,22,295,358
2035-02-19,Tablet,Electronics,South,Store,42,627,376
2035-02-20,Keyboard,Accessories,East,Store,10,590,242
2035-02-21,Keyboard,Accessories,West,Store,10,109,480
2035-02-22,Tablet,Electronics,West,Online,29,301,144
2035-02-23,Mouse,Accessories,East,Online,16,1214,378
2035-02-24,Mouse,Accessories,East,Store,1,657,414
2035-02-25,Tablet,Electronics,North,Online,17,830,393
2035-02-26,Headphones,Accessories,North,Online,30,1398,325
2035-02-27,Monitor,Electronics,South,Online,26,1247,102
2035-02-28,Mouse,Accessories,South,Online,46,1332,216
2035-03-01,Laptop,Electronics,South,Online,19,887,357
2035-03-02,Keyboard,Accessories,South,Store,21,481,420
2035-03-03,Tablet,Electronics,North,Online,17,769,63
2035-03-04,Laptop,Electronics,West,Store,46,1216,157
2035-03-05,Tablet,Electronics,South,Store,40,320,161
2035-03-06,Printer,Electronics,West,Store,21,619,17
2035-03-07,Keyboard,Accessories,South,Online,41,548,215
2035-03-08,Keyboard,Accessories,East,Store,40,159,318
2035-03-09,Mouse,Accessories,South,Store,45,297,48
2035-03-10,Mouse,Accessories,South,Store,49,682,55
2035-03-11,Laptop,Electronics,South,Store,19,530,346
2035-03-12,Printer,Electronics,North,Online,7,1389,57
2035-03-13,Tablet,Electronics,East,Store,17,1183,154
2035-03-14,Printer,Electronics,South,Store,1,133,54
2035-03-15,Keyboard,Accessories,South,Store,37,599,486
2035-03-16,Laptop,Electronics,West,Store,6,1409,340
2035-03-17,Monitor,Electronics,East,Online,26,710,18
2035-03-18,Laptop,Electronics,South,Store,2,656,486
2035-03-19,Headphones,Accessories,West,Store,32,1440,150
2035-03-20,Laptop,Electronics,West,Store,48,842,358
2035-03-21,Printer,Electronics,North,Store,5,894,367
2035-03-22,Headphones,Accessories,West,Store,37,959,107
2035-03-23,Headphones,Accessories,South,Store,31,961,46
2035-03-24,Headphones,Accessories,North,Online,12,1154,206
2035-03-25,Monitor,Electronics,North,Store,35,377,362
2035-03-26,Laptop,Electronics,South,Online,30,1281,449
2035-03-27,Printer,Electronics,East,Online,48,22,482
2035-03-28,Laptop,Electronics,West,Store,6,423,434
2035-03-29,Monitor,Electronics,North,Online,15,44,339
2035-03-30,Keyboard,Accessories,East,Store,15,528,411
2035-03-31,Mouse,Accessories,South,Online,16,715,127
2035-04-01,Printer,Electronics,West,Store,20,80,184
2035-04-02,Printer,Electronics,West,Online,13,142,57
2035-04-03,Laptop,Electronics,North,Online,44,74,142
2035-04-04,Mouse,Accessories,West,Store,42,1206,399
2035-04-05,Tablet,Electronics,West,Online,46,993,96
2035-04-06,Tablet,Electronics,West,Online,31,1082,46
2035-04-07,Monitor,Electronics,West,Online,34,1126,190
2035-04-08,Tablet,Electronics,South,Online,29,565,139
2035-04-09,Printer,Electronics,East,Online,3,132,102
2035-04-10,Tablet,Electronics,South,Store,9,444,230
2035-04-11,Keyboard,Accessories,South,Online,11,937,426
2035-04-12,Keyboard,Accessories,North,Online,11,249,339
2035-04-13,Keyboard,Accessories,West,Store,25,1326,412
2035-04-14,Tablet,Electronics,South,Store,22,936,490
2035-04-15,Monitor,Electronics,West,Store,42,1330,48
2035-04-16,Headphones,Accessories,South,Online,46,174,386
2035-04-17,Headphones,Accessories,South,Online,9,184,111
2035-04-18,Mouse,Accessories,North,Online,20,981,452
2035-04-19,Headphones,Accessories,East,Online,21,1225,315
2035-04-20,Headphones,Accessories,East,Store,10,1282,321
2035-04-21,Keyboard,Accessories,South,Store,22,668,86
2035-04-22,Keyboard,Accessories,North,Online,29,1382,381
2035-04-23,Tablet,Electronics,West,Online,9,957,473
2035-04-24,Mouse,Accessories,West,Online,5,531,281
2035-04-25,Laptop,Electronics,South,Online,40,951,326
2035-04-26,Printer,Electronics,East,Store,11,285,251
2035-04-27,Mouse,Accessories,North,Store,1,206,73
2035-04-28,Mouse,Accessories,East,Online,42,1083,452
2035-04-29,Monitor,Electronics,West,Store,1,410,46
2035-04-30,Tablet,Electronics,East,Online,39,1303,75
2035-05-01,Monitor,Electronics,West,Online,46,674,95
2035-05-02,Mouse,Accessories,North,Store,5,195,425
2035-05-03,Mouse,Accessories,North,Online,49,793,30
2035-05-04,Mouse,Accessories,South,Store,22,783,21
2035-05-05,Headphones,Accessories,South,Online,26,1372,16
2035-05-06,Printer,Electronics,East,Store,6,950,211
2035-05-07,Printer,Electronics,North,Online,32,1243,147
2035-05-08,Monitor,Electronics,North,Store,48,730,234
2035-05-09,Mouse,Accessories,South,Online,11,1239,391
2035-05-10,Printer,Electronics,West,Online,10,845,494
2035-05-11,Keyboard,Accessories,East,Store,47,608,353
2035-05-12,Printer,Electronics,East,Online,39,550,304
2035-05-13,Tablet,Electronics,South,Store,34,1105,86
2035-05-14,Tablet,Electronics,North,Store,31,1370,37
2035-05-15,Printer,Electronics,South,Online,12,300,52
2035-05-16,Keyboard,Accessories,South,Online,44,246,27
2035-05-17,Tablet,Electronics,South,Online,16,658,76
2035-05-18,Headphones,Accessories,South,Online,38,1101,412
2035-05-19,Printer,Electronics,West,Store,3,940,199
2035-05-20,Headphones,Accessories,West,Online,2,496,394
2035-05-21,Printer,Electronics,North,Online,5,1419,430
2035-05-22,Laptop,Electronics,South,Online,11,735,172
2035-05-23,Laptop,Electronics,West,Store,25,262,273
2035-05-24,Laptop,Electronics,North,Online,35,386,49
2035-05-25,Tablet,Electronics,South,Store,35,955,344
2035-05-26,Headphones,Accessories,East,Online,22,857,176
2035-05-27,Headphones,Accessories,West,Store,37,1295,405
2035-05-28,Headphones,Accessories,North,Online,22,925,300
2035-05-29,Keyboard,Accessories,East,Online,11,1365,444
2035-05-30,Headphones,Accessories,South,Store,32,395,226
2035-05-31,Keyboard,Accessories,South,Online,35,1452,126
2035-06-01,Laptop,Electronics,South,Online,31,730,348
2035-06-02,Laptop,Electronics,West,Online,45,362,20
2035-06-03,Tablet,Electronics,North,Store,8,259,198
2035-06-04,Printer,Electronics,East,Online,20,158,188
2035-06-05,Laptop,Electronics,North,Store,42,1165,331
2035-06-06,Printer,Electronics,West,Store,34,439,419
2035-06-07,Printer,Electronics,North,Store,4,323,151
2035-06-08,Tablet,Electronics,West,Online,18,134,159
2035-06-09,Mouse,Accessories,South,Store,4,362,346
2035-06-10,Mouse,Accessories,East,Store,20,1294,479
2035-06-11,Monitor,Electronics,South,Online,9,26,442
2035-06-12,Tablet,Electronics,North,Store,16,750,95
2035-06-13,Monitor,Electronics,South,Store,26,198,351
2035-06-14,Monitor,Electronics,East,Online,38,1188,473
2035-06-15,Mouse,Accessories,South,Online,25,435,74
2035-06-16,Tablet,Electronics,East,Store,4,685,365
2035-06-17,Mouse,Accessories,East,Online,41,1164,81
2035-06-18,Monitor,Electronics,South,Online,45,1167,127
2035-06-19,Tablet,Electronics,West,Online,41,169,358
2035-06-20,Monitor,Electronics,North,Store,38,416,132
2035-06-21,Headphones,Accessories,West,Store,19,400,399
2035-06-22,Printer,Electronics,West,Online,14,858,138
2035-06-23,Tablet,Electronics,South,Store,21,20,245
2035-06-24,Tablet,Electronics,North,Online,15,263,290
2035-06-25,Printer,Electronics,North,Online,3,1441,111
2035-06-26,Monitor,Electronics,West,Online,37,1294,202
2035-06-27,Headphones,Accessories,South,Online,46,898,169
2035-06-28,Keyboard,Accessories,North,Online,16,1342,86
2035-06-29,Printer,Electronics,West,Store,14,779,118
2035-06-30,Mouse,Accessories,North,Store,9,973,97
2035-07-01,Monitor,Electronics,South,Store,47,1340,239
2035-07-02,Printer,Electronics,South,Store,7,996,336
2035-07-03,Printer,Electronics,South,Online,14,1158,137
2035-07-04,Tablet,Electronics,North,Online,6,20,81
2035-07-05,Mouse,Accessories,East,Store,21,572,235
2035-07-06,Mouse,Accessories,North,Store,15,501,135
2035-07-07,Mouse,Accessories,East,Online,8,619,281
2035-07-08,Printer,Electronics,South,Online,34,782,2
2035-07-09,Keyboard,Accessories,West,Online,40,354,58
2035-07-10,Laptop,Electronics,East,Store,1,484,115
2035-07-11,Monitor,Electronics,South,Online,32,1184,471
2035-07-12,Laptop,Electronics,South,Online,49,602,130
2035-07-13,Printer,Electronics,East,Store,5,156,421
2035-07-14,Laptop,Electronics,West,Store,30,1023,385
2035-07-15,Printer,Electronics,South,Store,22,969,482
2035-07-16,Laptop,Electronics,East,Online,20,706,400
2035-07-17,Mouse,Accessories,West,Online,16,186,200
2035-07-18,Headphones,Accessories,West,Store,7,1386,291
2035-07-19,Mouse,Accessories,South,Online,7,1453,341
2035-07-20,Mouse,Accessories,North,Online,2,929,478
2035-07-21,Tablet,Electronics,North,Online,47,899,97
2035-07-22,Tablet,Electronics,South,Store,14,861,215
2035-07-23,Laptop,Electronics,West,Store,31,84,123
2035-07-24,Printer,Electronics,South,Online,41,1110,72
2035-07-25,Mouse,Accessories,East,Online,14,452,365
2035-07-26,Laptop,Electronics,North,Online,5,1093,377
2035-07-27,Tablet,Electronics,East,Online,11,1357,490
2035-07-28,Headphones,Accessories,South,Store,40,1352,129
2035-07-29,Monitor,Electronics,South,Store,5,134,468
2035-07-30,Laptop,Electronics,West,Online,29,588,417
2035-07-31,Headphones,Accessories,West,Online,11,1385,26
2035-08-01,Monitor,Electronics,West,Store,5,661,164
2035-08-02,Keyboard,Accessories,East,Online,49,514,454
2035-08-03,Laptop,Electronics,West,Store,32,1312,405
2035-08-04,Laptop,Electronics,South,Online,36,960,67
2035-08-05,Keyboard,Accessories,West,Store,15,1123,13
2035-08-06,Keyboard,Accessories,North,Online,19,1499,97
2035-08-07,Laptop,Electronics,West,Online,22,1342,278
2035-08-08,Keyboard,Accessories,East,Store,34,987,427
2035-08-09,Mouse,Accessories,North,Store,17,841,489
2035-08-10,Monitor,Electronics,North,Online,12,221,472
2035-08-11,Monitor,Electronics,North,Online,25,668,448
2035-08-12,Monitor,Electronics,East,Store,17,579,370
2035-08-13,Mouse,Accessories,South,Store,10,1061,246
2035-08-14,Printer,Electronics,West,Online,28,497,111
2035-08-15,Keyboard,Accessories,North,Online,18,507,206
2035-08-16,Headphones,Accessories,North,Store,18,1002,351
2035-08-17,Keyboard,Accessories,North,Store,45,798,333
2035-08-18,Laptop,Electronics,South,Store,32,1489,232
2035-08-19,Tablet,Electronics,South,Store,14,359,60
2035-08-20,Monitor,Electronics,East,Store,16,631,84
2035-08-21,Keyboard,Accessories,South,Online,18,135,182
2035-08-22,Headphones,Accessories,West,Online,16,93,238
2035-08-23,Laptop,Electronics,East,Store,17,1312,249
2035-08-24,Mouse,Accessories,East,Online,7,135,70
2035-08-25,Printer,Electronics,West,Online,12,1207,227
2035-08-26,Mouse,Accessories,West,Store,34,1265,84
2035-08-27,Headphones,Accessories,West,Online,10,145,305
2035-08-28,Laptop,Electronics,East,Online,5,676,487
2035-08-29,Monitor,Electronics,East,Online,21,1219,395
2035-08-30,Keyboard,Accessories,East,Store,3,683,462
2035-08-31,Laptop,Electronics,West,Store,19,1418,270
2035-09-01,Printer,Electronics,West,Online,45,1010,400
2035-09-02,Mouse,Accessories,North,Online,44,1037,289
2035-09-03,Printer,Electronics,South,Online,35,878,235
2035-09-04,Printer,Electronics,North,Online,6,104,290
2035-09-05,Headphones,Accessories,West,Online,14,1426,38
2035-09-06,Headphones,Accessories,East,Online,4,652,485
2035-09-07,Keyboard,Accessories,West,Store,45,470,205
2035-09-08,Headphones,Accessories,South,Online,18,537,182
2035-09-09,Headphones,Accessories,North,Online,29,865,186
2035-09-10,Laptop,Electronics,North,Store,35,714,132
2035-09-11,Monitor,Electronics,East,Online,38,569,29
2035-09-12,Keyboard,Accessories,North,Online,16,948,387
2035-09-13,Laptop,Electronics,North,Online,20,135,254
2035-09-14,Monitor,Electronics,West,Online,24,1051,142
2035-09-15,Printer,Electronics,North,Store,35,1261,102
2035-09-16,Laptop,Electronics,North,Online,44,423,418
2035-09-17,Tablet,Electronics,North,Store,19,323,492
2035-09-18,Laptop,Electronics,East,Online,4,759,73
2035-09-19,Headphones,Accessories,East,Online,33,107,54
2035-09-20,Monitor,Electronics,West,Store,2,1053,449
2035-09-21,Keyboard,Accessories,North,Online,13,327,235
2035-09-22,Keyboard,Accessories,East,Store,45,453,59
2035-09-23,Monitor,Electronics,East,Store,30,821,23
2035-09-24,Headphones,Accessories,West,Store,34,183,475
2035-09-25,Mouse,Accessories,South,Online,30,1282,21
2035-09-26,Laptop,Electronics,North,Online,24,1360,427
2035-09-27,Headphones,Accessories,East,Online,48,1015,31
2035-09-28,Tablet,Electronics,West,Online,44,675,350
2035-09-29,Printer,Electronics,West,Store,33,1378,338
2035-09-30,Monitor,Electronics,West,Online,41,37,434
2035-10-01,Laptop,Electronics,East,Online,49,1114,468
2035-10-02,Keyboard,Accessories,North,Store,10,1218,2
2035-10-03,Printer,Electronics,South,Store,18,830,69
2035-10-04,Mouse,Accessories,North,Online,19,358,159
2035-10-05,Tablet,Electronics,West,Store,7,267,385
2035-10-06,Keyboard,Accessories,West,Store,19,1236,87
2035-10-07,Monitor,Electronics,South,Store,24,1462,364
2035-10-08,Laptop,Electronics,North,Store,15,1368,58
2035-10-09,Monitor,Electronics,West,Store,41,325,251
2035-10-10,Printer,Electronics,West,Online,42,223,218
2035-10-11,Laptop,Electronics,North,Online,23,872,200
2035-10-12,Headphones,Accessories,West,Online,4,1166,76
2035-10-13,Mouse,Accessories,North,Online,38,466,254
2035-10-14,Headphones,Accessories,West,Online,4,732,246
2035-10-15,Headphones,Accessories,North,Online,5,452,269
2035-10-16,Monitor,Electronics,South,Online,41,1171,306
2035-10-17,Printer,Electronics,West,Store,44,841,138
2035-10-18,Mouse,Accessories,South,Online,23,1090,77
2035-10-19,Laptop,Electronics,West,Online,40,524,79
2035-10-20,Laptop,Electronics,West,Online,37,134,9
2035-10-21,Tablet,Electronics,East,Store,11,1459,467
2035-10-22,Keyboard,Accessories,North,Online,11,1014,335
2035-10-23,Tablet,Electronics,South,Online,13,242,123
2035-10-24,Tablet,Electronics,South,Store,14,655,185
2035-10-25,Laptop,Electronics,South,Online,8,691,33
2035-10-26,Monitor,Electronics,North,Online,25,977,120
2035-10-27,Headphones,Accessories,East,Store,18,952,79
2035-10-28,Printer,Electronics,South,Online,44,115,205
2035-10-29,Headphones,Accessories,North,Store,44,126,52
2035-10-30,Headphones,Accessories,West,Online,18,651,155
2035-10-31,Mouse,Accessories,South,Online,10,717,273
2035-11-01,Laptop,Electronics,South,Online,7,51,409
2035-11-02,Printer,Electronics,East,Store,44,85,357
2035-11-03,Monitor,Electronics,South,Store,14,1222,134
2035-11-04,Mouse,Accessories,South,Store,15,798,428
2035-11-05,Keyboard,Accessories,West,Online,16,1486,97
2035-11-06,Monitor,Electronics,North,Online,2,935,494
2035-11-07,Tablet,Electronics,North,Store,30,568,240
2035-11-08,Monitor,Electronics,East,Store,30,220,44
2035-11-09,Monitor,Electronics,West,Online,18,68,198
2035-11-10,Headphones,Accessories,North,Online,31,806,480
2035-11-11,Monitor,Electronics,West,Online,44,970,290
2035-11-12,Tablet,Electronics,North,Online,48,282,435
2035-11-13,Tablet,Electronics,West,Store,13,1176,113
2035-11-14,Laptop,Electronics,East,Online,20,363,486
2035-11-15,Monitor,Electronics,South,Online,49,1219,276
2035-11-16,Headphones,Accessories,East,Online,35,1434,240
2035-11-17,Monitor,Electronics,North,Online,23,30,155
2035-11-18,Keyboard,Accessories,East,Online,42,220,351
2035-11-19,Keyboard,Accessories,South,Online,33,964,43
2035-11-20,Headphones,Accessories,East,Online,38,945,79
2035-11-21,Laptop,Electronics,North,Store,35,22,311
2035-11-22,Laptop,Electronics,North,Store,36,1257,137
2035-11-23,Tablet,Electronics,East,Store,20,827,150
2035-11-24,Tablet,Electronics,South,Online,3,1350,431
2035-11-25,Mouse,Accessories,East,Store,8,579,435
2035-11-26,Headphones,Accessories,South,Online,40,1370,241
2035-11-27,Monitor,Electronics,West,Online,32,218,142
2035-11-28,Printer,Electronics,South,Online,29,128,310
2035-11-29,Headphones,Accessories,West,Online,7,1334,298
2035-11-30,Mouse,Accessories,East,Store,2,127,49
2035-12-01,Tablet,Electronics,South,Online,21,1451,261
2035-12-02,Headphones,Accessories,West,Online,6,571,160
2035-12-03,Headphones,Accessories,West,Store,28,992,61
2035-12-04,Tablet,Electronics,West,Store,48,71,54
2035-12-05,Mouse,Accessories,North,Store,42,131,422
2035-12-06,Tablet,Electronics,East,Online,36,314,395
2035-12-07,Laptop,Electronics,West,Store,32,1232,371
2035-12-08,Monitor,Electronics,South,Online,45,84,483
2035-12-09,Tablet,Electronics,West,Online,42,593,30
2035-12-10,Mouse,Accessories,North,Store,46,484,329
2035-12-11,Keyboard,Accessories,East,Store,9,277,436
2035-12-12,Laptop,Electronics,North,Store,11,1023,289
2035-12-13,Keyboard,Accessories,North,Online,23,653,168
2035-12-14,Printer,Electronics,North,Online,11,1374,265
2035-12-15,Tablet,Electronics,South,Online,49,229,307
2035-12-16,Laptop,Electronics,East,Online,2,108,458
2035-12-17,Monitor,Electronics,East,Online,3,47,184
2035-12-18,Tablet,Electronics,South,Online,11,257,333
2035-12-19,Monitor,Electronics,East,Store,35,355,2
2035-12-20,Headphones,Accessories,North,Online,15,82,440
2035-12-21,Keyboard,Accessories,East,Store,43,519,160
2035-12-22,Laptop,Electronics,South,Store,11,810,390
2035-12-23,Monitor,Electronics,North,Store,31,611,259
2035-12-24,Mouse,Accessories,South,Store,28,1094,422
2035-12-25,Monitor,Electronics,West,Store,28,1155,47
2035-12-26,Mouse,Accessories,North,Online,32,320,253
2035-12-27,Tablet,Electronics,North,Online,25,1133,73
2035-12-28,Laptop,Electronics,East,Online,20,248,334
2035-12-29,Monitor,Electronics,North,Online,28,169,399
2035-12-30,Printer,Electronics,South,Store,25,1181,165
2035-12-31,Monitor,Electronics,East,Store,11,1178,259
2036-01-01,Printer,Electronics,West,Store,19,546,3
2036-01-02,Laptop,Electronics,South,Online,28,352,375
2036-01-03,Monitor,Electronics,West,Online,1,1405,118
2036-01-04,Mouse,Accessories,West,Online,5,193,483
2036-01-05,Monitor,Electronics,West,Online,10,1256,410
2036-01-06,Keyboard,Accessories,North,Store,42,1386,469
2036-01-07,Tablet,Electronics,South,Store,46,80,469
